"content","cmp_code","eu_code"
"Daher wird in den kommenden Jahren die Sanierung bestehender Bausubstanz einen besonderen  Schwerpunkt darstellen.","501",0
"Gerade die  Dorf- und ortszentren werden in  diesem Zuge eine weitere Aufwertung erfahren.","501",0
"Bei Neuausweisungen muss hingegen auf die Notwendigkeit und Verhältnismäßig-keit  geachtet  werden.","501",0
"Die  regelungen zur raumordnung müssen  übersichtlich dargestellt und ver-einfacht werden.","501",0
"rente",NA,0
"Die  finanzielle  Absicherung  der  heu-tigen Senioren und der nächsten Generation ist eine gesellschaftliche Herausforderung Frauen be-ziehen durchschnittlich die Hälfte der rente von Männern.","504",0
"Dieses Ver-hältnis wird sich durch das beitragsbezogene rentensystem noch  weiter verschlechtern.","504",0
"In Anerkennung der wichtigen Leistungen der Frauen für Familie, Erziehungund Pflege gilt es Möglichkeiten zu finden, der Altersarmut entgegenzuwirken","504",0
"Der Zusatzrenten-fonds ist eine beispielgebende Ein-richtung zur Absicherung der zu-künftigen Generationen.","504",0
"renteneintrittsalter und  ältere Erwerbstätige",NA,0
"Die längere Lebenserwartung führ t  auch dazu, dass die Menschen auch  in Südtirol länger arbeiten.","701",0
"Dieser Anpassungsprozess ist allerdings  noch nicht abgeschlossen, die Generation  der  über  50-Jährigen  ist überdurchschnittlich häufig von  Arbeitslosigkeit betroffen.","701",0
"Lang-fristig muss die Integration dieser Arbeitnehmerinnen und Arbeitneh-mer in die Arbeitswelt verbesser t  werden.","701",0
"Dazu braucht es Anreize, aber auch ein Umdenken der Ar-beitgeberinnen und Arbeitgeber.","701",0
"Kurz- bis mittelfristig braucht es  Übergangslösungen – wie Altersteilzeit, wodurch gleichzeitig auch  Stellen für Jugendliche geschaffen werden können.","701",0
"Sammelpartei",NA,0
"Die Südtiroler Volkspar tei ist als  Ver tretung der deutsch- und ladi-nischsprachigen Minderheit in Ita-lien eine Sammelpar tei und als sol-che aktueller denn je.","305",0
"Der Ausgleich  der Interessen ist ihre ureigenste  Aufgabe, zum Wohle und Nutzen der Bevölkerung des ganzen Landes.","305",0
"Klare Entscheidungsfindungsprozesse und offene, breite Diskussion prägen die politische Kultur  und tragen zu ausgewogenen Lösungen bei (Transparenz).","305",0
"Dieses  Selbstverständnis als Spiegelbild  der Bevölkerung ist Anspruch und Auftrag zugleich.","305",0
"Sanität",NA,0
"Die Sanität soll weiterhin solidarisch finanzier t und allen gleich zugänglich sein.","504",0
"Nicht die Brieftasche  dar f über die Gesundheit entscheiden.","504",0
"Südtirols Sanität hat ei-nen hohen Standard erreicht.","504",0
"Diese  Qualität muss durch stetige Weiter-entwicklungen gehalten und ver-besser t werden – nach den Patientenbedürfnissen, der freien Patientenmobilität in der EU und auf der Höhe des medizinischtechnischen For tschritts.","504",0
"Die hausärztliche und pflegerische Betreuung vor or t sol-len weiter ausgebaut werden.","504",0
"Der Leitsatz für die Sanität ist: „wohn-or tnah, bedarfsgerecht, hochwertig“.","504",0
"Die Gesundheit ist ein hohes Gut, und dieses Gut hat seinen  Preis.","504",0
"Erneuern ja, kaputt sparen  nein!","504",0
"Schule und Kindergarten",NA,0
"Südtirol hat erstklassige Kindergärten, Grund-, Mittel-, ober- und Berufsschulen, in denen qualifizier te Lehrkräfte Tag für Tag ihre Arbeit  verrichten.","506",0
"Im Mittelpunkt der  Ausbildung steht das Wohl der  Kinder und Jugendlichen, wobei strukturell die Voraussetzungen für  einen hochwer tigen Schulbetrieb  aufrechtzuerhalten sind.","506",0
"Wir streben einen Ausbau der Bildungsau-tonomie an und wollen die universitäre Ausbildung weiterentwickeln  um die Professionalität des Lehrpersonals zu steigern.","506",0
"Darüber hinaus kommt der Berufsberatung bei der Wahl der Ausbildung, aber auch bei  Um- oder Wiedereinstieg eine wichtige rolle zu.","506",0
"Senioren Generation 65+",NA,0
"Die älteren Menschen haben Süd-tirol aufgebaut.","606",0
"Es ist daher eine  gesellschaftliche Verpflichtung, ih-nen unabhängig von ihrer familiä-ren Herkunft einen angenehmen  und würdigen Lebensabend zu er-möglichen und ihnen die entspre-chende Wer tschätzung entgegen-zubringen.","606",0
"Dazu gehören die notwendigen Pflege und Betreu-ungsdienste sowieeinrichtungen genauso wie die finanzielle Absiche-rung von Mindestrentnern, einfa-cher Zugang zur Mobilität und  Einbindung in das soziale und gesellschaftliche Leben.","504",0
"Sozialleistungen",NA,0
"In Südtirol sind in den vergangenen  Jahrzehnten zahlreiche soziale  Dienste und Leistungen eingeführ t  worden, welche in anderen benach-bar ten regionen gar nicht möglich  wären.","504",0
"Es ist unser Auftrag, die  Treffsicherheit von sozialen Unterstützungsmaßnahmen weiter zu  verbessern, den Missbrauch zu unterbinden und so die Mittel ver-mehrt jenen zukommen lassen zu  können, die sie am nötigsten haben.","504",0
"Sozialpar tnerschaft",NA,0
"Eine gelebte Sozialpar tnerschaft  sicher t gerade in Krisenzeiten wirtschaftlichen, sozialen und gesell-schaftlichen Zusammenhalt.","701",0
"Der  Dialog zwischen Politik, Arbeitge-ber- und Arbeitnehmerverbänden, aber auch Naturschutzorganisatio-nen bei wirtschaftlichen und sozia-len Fragestellungen soll daher in  Zukunft verstärkt werden.","701",0
"Sport",NA,0
"Südtirol blickt mit Stolz auf viele  Sportlerinnen und Spor tler, die im europäischen und internationalen Spitzenfeld mithalten können.","502",0
"Dies  ist nicht nur auf den Fleiß und die Zielstrebigkeit derselben zurückzu-führen, sondern auch auf entsprechende Strukturen und Voraussetzungen.","502",0
"Diese sollen weiter geförder t und erhalten werden, mit dem  Ziel einer Vernetzung zu einem Landesspor tzentrum.","502",0
"Neben dem Spitzenspor t soll vor allem der Breitenspor t–  Amateur- und Schul-spor t –  weiterhin eine  besondere  Unterstützung erfahren.","502",0
"Sprachgruppen",NA,0
"In Südtirol leben drei Bevölkerungs-gruppen mit unterschiedlicher  Sprache, Geschichte, Kultur und Herkunft friedlich zusammen.","607",0
"Die eigentliche Leistung der Au-tonomie ist es, zu gegenseitigem  Verständnis, respekt und zu Solidarität beigetragen zu haben.","606",0
"Darauf bauen wir und werden nur im Ein-vernehmen und im par tnerschaftlichen Dialog – auch mit den Mit-menschen aus anderen Herkunfts-ländern – an der Zukunft des Landes weiterarbeiten.","606",0
"Steuerhoheit",NA,0
"Ein vordergründiges Ziel der Süd-tiroler Politik ist es, direkte Steuern und Gebühren selbst festlegen und einheben zu können.","301",0
"Dies erhöht zwar den Druck auf die  lokale Politik, steigert gleichzeitig aber die Kostenwahrheit und Ei-genverantwortung.","301",0
"Das Steuersystem muss verein-facht, Steuergerechtigkeit geschaffen und Steuerprivilegien müssen  vermieden werden.","303",0
"Wir streben da-her eine echte Finanz- und Steuer-hoheit im Rahmen einer Vollau-tonomie an, wobei die eigenständi-ge Festlegung, Verwaltung und  Einhebung der Steuern Grundvoraussetzung ist.","301",0
"Steuerlast",NA,0
"Eine hohe Steuerbelastung und damit verbunden hohe Lohnkosten  sind ein Hemmnis für  Wettbewerbsfähigkeit und Arbeitsplätze  in  Südtirol.","401",0
"Eine  reduktion  der  Steuerlast förder t Konsum und In-vestitionen, vor allem aber die  Schaffung von Arbeitsplätzen und mehr Netto vom Brutto.","401",0
"Konkret  streben wir eine Neuregelung der Immobiliensteuer IMU und zur Entlastung  für  Familien und  Unternehmen an.","403",0
"Jene Wirtschaftsspar ten, die Zu-satzver träge abschließen und somit  zur Anhebung der reallöhne beitra-gen, sollen in Zukunft von der regi-onalen Wer tschöpfungssteuer IrAP  befreit werden.","402",0
"Spielräume dafür schaffen wir  durch die Finanzautonomie und  Steuerhoheit Südtirols.","402",0
"Strompreise",NA,0
"Günstiger Strom ist ein wichtiger  Wettbewerbsfaktor.","410",0
"Es gilt ein Kon-zept zu entwickeln und umzusetzen, damit diese ressource bei den Menschen und Betrieben in Form günstiger Energiepreise ankommt.","410",0
"Die Nutzung erneuerbarer Energien und der Wasserkraft spielt dabei eine wichtige rolle; ebenso die NeuOrganisation der Produktion  im Dialog mit allen Beteiligten.","501",0
"Subsidiarität",NA,0
"Wenn Aufgaben auf niederer Ebene  besser erledigt werden können, so sollen sie dor t auch zugelassen  werden: Das Subsidiaritätsprinzip  nimmt in Südtirol in besonderer  Weise in der Zusammenarbeit  zwischen Land und Gemeinden  eine bedeutende rolle ein.","301",0
"Die Stel-lung der Gemeinden wird in diesem  Sinne  eine  Aufwer tung  erfahren,  wobei dies ebenfalls im Zeichen von  lokaler Eigenv er antwor tung  steht.","301",0
"Tierschutz",NA,0
"Der verantwor tungsvolle Umgang mit den Lebewesen unserer Um-welt ist nicht immer eine Selbstverständlichkeit.","501",0
"Deshalb sind Vorschriften und Maßnahmen zum  Schutz der Tierwelt, für Heimtiere ebenso wie für Nutztiere, notwendig.","501",0
"Dadurch soll zugleich auch  dem Streunen von Tieren entgegengewirkt werden.","501",0
"In der freilebenden Tierwelt ist auf Einhaltung und regelmäßige Über-wachung des Ar tenschutzes zu  achten.","501",0
"Toponomastik",NA,0
"Nachdem es über Jahrzehnte nicht gelungen ist, eine Lösung für die  behängende or tsnamenfrage zu  finden, ist im Jahre 2012 endlich ein sogenanntes Verfahrensgesetz auf den Weg gebracht worden.","0",0
"Die festzuschreibenden zwei- bzw. dreisprachigen or ts- und Flurbezeichnungen sollen sich am effekti-ven Gebrauch orientieren.","0",0
"Die SVP steht zu dieser Lösung, da sie Gerechtigkeit wiederherstellt und  Ausgleich ermöglicht, und wird sie deshalb in den kommenden Jahren mit Umsicht vorantreiben.","503",0
"Tourismus",NA,0
"Der Tourismus zählt zu den Haupt-Wirtschaftszweigen Südtirols.","410",0
"Gerade die aktuelle Wirtschaftslage  beweist, wie wichtig es ist, sich auf  mehrere Märkte auszurichten.","410",0
"Da-her werden die Tourismustreibenden in ihrem Bestreben, neue Märk-te zu eröffnen, bestärkt, indem die Bewerbung Südtirols verbesser t  und einheitlich gestaltet wird.","410",0
"Die Zusammenarbeit mit den anderen Wirtschaftszweigen gilt es  auf Augenhöhe durchzuführen,  Konkurrenzsituationen zu vermeiden und die Tourismusvereins- undverbandsstrukturen zu reformieren.","410",0
"Transparenz",NA,0
"Moderne und bürgernahe Politik ist  von Transparenz geprägt.","303",0
"Nachvoll-ziehbare Entscheidungsprozesse  auf breiter Basis mit weitestgehender Beteiligung ist unser Ziel als  Sammelpar tei.","303",0
"offene Kommuni-kation, freie Par tizipation und breite Information sind Grundpfeiler  dieser Entscheidungsfindung zu  politischen Themen auf allen Ebenen.","303",0
"UNESCo  Weltkulturerbe Dolomiten",NA,0
"Die Entscheidung der Vereinten Na-tionen, die Dolomiten in das Welt- naturerbeVerzeichnis aufzuneh-men, ist für das ganze Land Ver-pflichtung, dieses einmalig schöne Gebiet besonders zu schützen.","501",0
"Die Rahmenbedingungen müssen vor allem im Bereich des Tourismus und  der Mobilität kontinuierlich verbesser t werden.","501",0
"Universität",NA,0
"Die dreisprachige Universität Bozen  ist eine nicht mehr wegzudenkende  Einrichtung für die Südtiroler Hoch-schulbildung.","506",0
"Daher werden wir  Initiativen fördern, die eine noch  weitergehende Kooperation zwischen den Universitäten der Euro-paregion Tirol ermöglichen, um so die beste Hochschulausbildung für die jungen Menschen anbieten zu können.","506",0
"Unternehmen",NA,0
"Südtirol besitzt einen gesunden  Ausgleich zwischen klein- und  mittelständischen Unternehmen  sowie größeren Produktionsfirmen.","410",0
"Dieser Ausgleich muss erhalten  bleiben, wobei sich Südtirols Unternehmen in Zeiten der Wirtschaftlichen Instabilität in besonderer Weise auf mehrere Märkte ausrichten müssen.","410",0
"Diese Initiativen für Ex-por t und internationale Vernetzung werden von der Politik begrüßt und geförder t.","410",0
"Unternehmensgründungen",NA,0
"Neue Unternehmen schaffen  neue Arbeitsplätze; sie wetteifern  mit den etablier ten Unternehmen um neue, innovative Lösungen für gesellschaftliche Herausforderungen.","402",0
"Auf Basis einer soliden Wirtschaftsstruktur sollen in Südtirol neue Initiativen und Rahmenbedingungen gesetzt werden, die attraktiv für  Unternehmensgründungen sind.","402",0
"Dafür braucht es einen Abbau der Bürokratie, eine Entlastung der  Wirtschaft und eine aktive Bil-dungs- und Forschungspolitik.","402",0
"Südtirol soll ein dynamischer Wir tschaftsstandor t sein, der für traditionelle Unternehmen, aber auch  für junge Star t-Ups interessant ist.","402",0
"Vereinbarkeit von Familie  und Beruf",NA,0
"Die Vereinbarkeit von Familie und  Beruf ist eine gesellschaftspolitische Herausforderung: Beruf und  Familie müssen in der heutigen Zeit  für Frauen und Männer gleicher-m aß en ve rei nb a r s ei n .","603",0
"D az u  braucht es unter anderem familien-freundliche Arbeitszeitmodelle mit flexiblen Voll- und  Teilzeitstellen,  Jobsharing  oder  Telearbeit  –  hier  sind sowohl  Unternehmen als  auch Arbeitnehmerseite geforder t.","403",0
"Vergabewesen",NA,0
"Derzeit arbeitet das EU-Parlament an einer neuen richtlinie für öffentliche Ausschreibungen, die aller Voraussicht nach noch innerhalb 2013  verabschiedet wird.","0",0
"Dann haben die  Mitgliedsstaaten zwei Jahre Zeit,  diese umzusetzen.","0",0
"Südtirol soll da-bei seine Möglichkeiten nutzen und  die richtlinie unter Berücksichti-gung des gesetzlichen  Rahmens  mit eigenem Landesgesetz direkt  umsetzen, um den lokalen Bedürf-nissen rechnung zu tragen.","301",0
"Dies  soll in enger Abstimmung mit den Wirtschaftsverbänden erfolgen.","301",0
"Verkehr",NA,0
"Das Verkehrsaufkommen hat in den  vergangenen Jahrzehnten stetig  zugenommen, durch den freien  Warenverkehr genauso wie durch das individuelle Bedürfnis eines jeden Menschen, mobil zu sein.","416",0
"Die Verkehrs- und Mobilitätsentwick-lung dar f jedoch keineswegs zur  Verletzung der elementaren Grund-rechte der Bevölkerung führen: Es ist und bleibt daher oberstes Ziel, Gesundheit und Lebensqualität  zu schützen und zu gewährleisten.","416",0
"Vernetzung",NA,0
"Südtirol ist keine Insel in Europa, sondern in vielerlei Hinsicht verbunden: mit dem Vaterland Öster-reich ebenso wie mit Italien, im  Rahmen der region Trentino Süd-tirol ebenso wie innerhalb der  Eu-roparegion Tirol oder in Bündnissen  für internationale Zusammenar-beit im Alpenraum oder Minderheitenschutz, mit der EU und interna-tionalen Institutionen.","108",0
"Diese Vernetzung und Erreichbarkeit sind für Südtirol überlebenswichtig: als Anbindung dor thin, wo große und auch Südtirol betreffende Entscheidungen getroffen werden, als Ver-bindung mit gleichgesinnten Bünd-nispar tnern, als Tor zu neuen Märk-ten und Möglichkeiten für die Menschen in Südtirol.","108",0
"Diese Vernetzung  ist weiter auszubauen und zu fördern, um den Austausch von Know How weiter zu forcieren.","108",0
"Ver trauen",NA,0
"Die Bürgerinnen und Bürger müssen sich darauf verlassen können, dass die politisch Verantwor tlichen  sich um die besten Lösungen für  Südtirol bemühen.","202",0
"Dieses Ver trau-en in die Politik hat in den vergangenen Jahren – nicht nur in Italien, sondern in ganz Europa – gelitten.","202",0
"Mit har ter  Arbeit für die  Heimat, mit einem neuen politischen Stil, mit mehr Mitbestimmung und Transparenz bemühen  wir uns um das Ver trauen der Süd-tirolerinnen und Südtiroler.","202",0
"Vollautonomie",NA,0
"Die SVP verfolgt den Weg der maximalen Eigenständigkeit Südtirols  und der Einbindung des Landes in die gesamteuropäische Entwick-lung: Konsequent gehen wir den  erfolgreichen  Weg  der  Autonomie  hin zur Vollautonomie weiter, mit der Perspektive eigenständiger eu-ropäischer regionen.","301",0
"Wir kämpfen  für mehr Freiraum, damit Südtirol seine Zukunft eigenständig gestalten und seine Chancen in Europa – an der Schnittstelle zwischen deutschem und italienischem Kultur- und Wirtschaftsraum – nutzen  kann.","301",0
"Das Thema „Vollautonomie“ gehör t zum Thema Autonomie  und ist als zentraler Wer t der SVP ausführlich in den einleitend angeführten Kernthemen beschrieben.","301",0
"Wahlfreiheit",NA,0
"Die Lebensformen undentwürfe  sind vielfältiger denn je geworden.","201",0
"Es ist daher unser gesellschaftspo-litischer Auftrag, die individuelle  Lebensplanung für Frauen, Männer und Familien jeder Ar t zu er-möglichen.","201",0
"Neben der Chancengleichheit bedeutet dies auch die  Anerkennung der Erziehungs- und Pflegejahre für die rente ebenso wie das flächendeckende Angebot von qualifizierter und flexibler Kinderbetreuung.","503",0
"Die Entscheidung für Familie dar f nicht zu  Schaden eines Elternteils sein, ist  Familie doch die gesellschaftliche  Keimzelle.","603",0
"Wasserkraft",NA,0
"Die Produktion von Strom über  Wasserkraft nimmt in Südtirol eine besondere Bedeutung ein – sie  spielte schon bei den Verhandlungen über die Annexion Südtirols  durch Italien eine rolle.","0",0
"Nach dem Übergang der Wasserkraft an das Land und den Vorkommnissen der vergangenen Jahre muss ein neues Kapitel aufgeschlagen werden: Der Er trag aus der Wasserkraft muss  allen Bürgerinnen und Bürgern zugutekommen, beispielsweise indem die Stromtarife an den Grund-verbrauch der Familien angepasst werden.","503",0
"Auch die Beteiligung über Gesellschaften bzw. Genossenschaften ist ein Beitrag dazu.","202",0
"Die Bevölkerung muss einen konkreten  Vor teil aus der Wasserkraft spüren und die Gemeinden müssen eingebunden werden.","202",0
"Eine Neuregelung der Vergabe der Stromkonzessionen ist dafür notwendig.","0",0
"Wettbewerbsfähigkeit",NA,0
"Wettbewerbsfähigkeit setzt unter anderem eine qualitativ hochwerti-ge Ausbildung, unternehmerisches Know How und günstige  steuerliche und politische Rahmen-bedingungen sowie die Verfügbar-keit von qualifizier ten Fachkräften voraus.","402",0
"Die gesetzgeberischen  Möglichkeiten werden wir daher  weitestgehend nutzen, um die rah-menbedingungen für Forschung und Entwicklung, Unterneh-mensgründungen, technischen  For tschritt, berufliche Aus- und Weiterbildung sowie unterneh-mens- und länderübergreifende Kooperationen zu fördern.","402",0
"Wirtschaft",NA,0
"Südtirol  ist  geprägt  von  vielen  klein- und mittelständischen Betrieben,die mit ihrem Engagement und ih-rer Kompetenz Südtirols Wohlstand  sichern.","410",0
"Eine erfolgreiche Wir tschaft schafft Arbeitsplätze.","410",0
"Das Prinzip der ökosozialen Marktwir tschaft ist zu fördern, wobei eineSozialpar tnerschaft  auf  Augenhöhe Voraussetzung ist.","416",0
"Die Politik hat die Aufgabe, die geeignetenRahmenbedingungen zu schaffen,damit die Wirtschaft im Rahmen  der unternehmerischen Freiheit ar-beiten und zum Allgemeinwohl beitragen kann (Bürokratie Entlastung Forschung und Entwicklung  Expor t).","403",0
"Wohnen",NA,0
"Wohnen muss leistbar sein. Jungen  Südtirolerinnen  und  Südtirolern  wird  durch hohe Miet- und Immobilien-preise oft der Weg zur eigenen Woh-nung erschwert.","504",0
"Das verabschiedete  Bausparmodell, das auch Förderungen des Landes vorsieht, ist ein  wichtiger Meilenstein.","504",0
"Ergänzend  dazu braucht es weitere Maßnah-men, die den jungen Menschen in  Südtirol den Schritt in ein selbständiges Leben und Wohnen ermöglichen – etwa in Form von günstigen  Mietwohnungen in geeigneter Grö-ße, die für den ersten Schritt in die  selbständige  Zukunft  geeignet  sind.","504",0
"Damit die Südtirolerinnen und Süd-tiroler auch im fortgeschrittenen  Alter selbständig ihren Lebensabend  genießen können, sind Maßnahmen  in  richtung  seniorengerechtes  Woh-nen zu setzen und der Ausbau der  Kurzzeit- und Tagespflegestätten  voranzutreiben.","504",0
"Gleichzeitig gilt es  das generationsübergreifende Woh-nen und damit den Zusammenhalt  der Großfamilie zu fördern.","504",0
"Zivilschutz",NA,0
"Die Bevölkerung muss vor gefährlichen  Natur- oder  Umwelt-Ereignissen bestmöglich gewarnt und geschützt werden.","411",0
"Daher braucht es Forschung und Entwicklung, um  Vorhersage und Frühwarnsysteme weiter zu verbessern.","411",0
"Konkret sol-len Messnetze im Landeswarnzentrum zusammengeführ t,die Vor-beugung in Sachen Naturgefahren,  Überschwemmungen und Muren-abgänge gestärkt sowie die ehren-amtlichen Organisationen unterstützt werden.","411",0
"Zusammenarbeit",NA,0
"Je größer die Herausforderungen,  desto wichtiger ist es, gemeinsam nach Lösungen zu suchen und an deren Umsetzung zu arbeiten.","606",0
"Zusammenarbeit und das Miteinander sind der Schlüssel zum Erfolg für  die Zukunft: Über die verschiedenen  Sektoren hinweg – durch Synergien  beispielsweise zwischen Land-Wirtschaft und Tourismus – aber auch zwischen Gemeinden, regionen, Generationen und Geschlechtern.","606",0
"Auch in der Politik  setzt die SVP auf Zusammenarbeit, bei der es nur um eines geht: Um die besten Ideen und Lösungen für Südtirol!","606",0
"Zu guter Letzt",NA,0
"Die Aufzählung der Themen in diesem Wahlprogramm kann niemals vollständig sein.","305",0
"Denn die Arbeit für  über 500.000 Südtirolerinnen und  Südtiroler beinhaltet mindestens  ebenso viele Maßnahmen und An-liegen, um die wir uns kümmern  wollen.","305",0
"Wenn also ein Thema in dieser Broschüre nicht erwähnt wurde, bedeutet das keineswegs, dass es keine Beachtung findet.","305",0
"Wir freu-en uns auch weiterhin über Ihre  Ideen und Anregungen!","305",0
